164	NC_005957.1
165	NC_003888.3
166	NC_003888.3
167	NC_005957.1
168	NC_005957.1
169	NC_003888.3
170	NC_003888.3
171	NC_005957.1
172	NC_005957.1
173	NC_003888.3
174	NC_003888.3
175	NC_005957.1
176	NC_003888.3
177	NC_005957.1
178	NC_005957.1
179	NC_003888.3
180	NC_003888.3
181	NC_005957.1
182	NC_003888.3
183	NC_003888.3
184	NC_003888.3
185	NC_003888.3
186	NC_003888.3
187	NC_003888.3
188	NC_003888.3
189	NC_005957.1
190	NC_003888.3
191	NC_003888.3
192	NC_003888.3
193	NC_003888.3
194	NC_003888.3
195	NC_003888.3
196	NC_003888.3
197	NC_003888.3
198	NC_005957.1
199	NC_005957.1
200	NC_005957.1
201	NC_003888.3
202	NC_003888.3
203	NC_003888.3
204	NC_003888.3
205	NC_005957.1
206	NC_003888.3
207	NC_005957.1
208	NC_005957.1
209	NC_005957.1
210	NC_003888.3
211	NC_005957.1
212	NC_005957.1
213	NC_005957.1
214	NC_005957.1
215	NC_005957.1
216	NC_003888.3
217	NC_003888.3
218	NC_003888.3
219	NC_003888.3
220	NC_005957.1
221	NC_005957.1
222	NC_003888.3
223	NC_003888.3
224	NC_003888.3
225	NC_005957.1
226	NC_003888.3
227	NC_003888.3
228	NC_003888.3
229	NC_003888.3
230	NC_003888.3
231	NC_003888.3
232	NC_003888.3
233	NC_003888.3
234	NC_005957.1
235	NC_005957.1
236	NC_003888.3
237	NC_003888.3
238	NC_005957.1
239	NC_003888.3
240	NC_003888.3
241	NC_003888.3
242	NC_003888.3
243	NC_003888.3
244	NC_003888.3
245	NC_003888.3
246	NC_003888.3
247	NC_003888.3
248	NC_003888.3
249	NC_003888.3
250	NC_003888.3
251	NC_003888.3
252	NC_005957.1
253	NC_005957.1
254	NC_005957.1
255	NC_005957.1
256	NC_003888.3
257	NC_005957.1
258	NC_005957.1
259	NC_003888.3
260	NC_003888.3
261	NC_003888.3
262	NC_005957.1
263	NC_005957.1
264	NC_005957.1
265	NC_003888.3
266	NC_005957.1
267	NC_005957.1
268	NC_003888.3
269	NC_003888.3
270	NC_003888.3
271	NC_005957.1
272	NC_005957.1
273	NC_003888.3
274	NC_003888.3
275	NC_003888.3
276	NC_003888.3
277	NC_003888.3
278	NC_005957.1
279	NC_003888.3
280	NC_003888.3
281	NC_005957.1
282	NC_003888.3
283	NC_005957.1
284	NC_005957.1
285	NC_003888.3
286	NC_005957.1
287	NC_003888.3
288	NC_003888.3
289	NC_003888.3
290	NC_005957.1
291	NC_005957.1
292	NC_005957.1
293	NC_003888.3
294	NC_005957.1
295	NC_005957.1
296	NC_005957.1
297	NC_003888.3
298	NC_005957.1
299	NC_003888.3
300	NC_005957.1
301	NC_003888.3
302	NC_003888.3
303	NC_005957.1
304	NC_003888.3
305	NC_005957.1
306	NC_003888.3
307	NC_005957.1
308	NC_003888.3
309	NC_005957.1
310	NC_005957.1
311	NC_003888.3
312	NC_003888.3
313	NC_003888.3
314	NC_003888.3
315	NC_005957.1
316	NC_003888.3
317	NC_005957.1
318	NC_003888.3
319	NC_003888.3
320	NC_003888.3
321	NC_003888.3
322	NC_005957.1
323	NC_005957.1
324	NC_003888.3
325	NC_005957.1
326	NC_003888.3
327	NC_005957.1
328	NC_003888.3
329	NC_005957.1
330	NC_003888.3
331	NC_005957.1
332	NC_003888.3
333	NC_003888.3
334	NC_005957.1
335	NC_003888.3
336	NC_003888.3
337	NC_005957.1
338	NC_003888.3
339	NC_003888.3
340	NC_003888.3
341	NC_003888.3
342	NC_003888.3
343	NC_003888.3
344	NC_005957.1
345	NC_003888.3
346	NC_005957.1
347	NC_003888.3
348	NC_005957.1
349	NC_005957.1
350	NC_003888.3
351	NC_005957.1
352	NC_003888.3
353	NC_005957.1
354	NC_003888.3
355	NC_005957.1
356	NC_003888.3
357	NC_005957.1
358	NC_003888.3
359	NC_003888.3
360	NC_003888.3
361	NC_005957.1
362	NC_003888.3
363	NC_003888.3
364	NC_005957.1
365	NC_003888.3
366	NC_003888.3
367	NC_005957.1
368	NC_005957.1
369	NC_003888.3
370	NC_005957.1
371	NC_003888.3
372	NC_003888.3
373	NC_005957.1
374	NC_005957.1
375	NC_003888.3
376	NC_003888.3
377	NC_003888.3
378	NC_003888.3
379	NC_005957.1
380	NC_003888.3
381	NC_005957.1
382	NC_005957.1
383	NC_003888.3
384	NC_003888.3
385	NC_003888.3
386	NC_005957.1
387	NC_005957.1
388	NC_005957.1
389	NC_003888.3
390	NC_003888.3
391	NC_003888.3
392	NC_003888.3
393	NC_005957.1
394	NC_005957.1
395	NC_005957.1
396	NC_003888.3
397	NC_003888.3
398	NC_003888.3
399	NC_003888.3
400	NC_005957.1
401	NC_003888.3
402	NC_005957.1
403	NC_003888.3
404	NC_005957.1
405	NC_003888.3
406	NC_005957.1
407	NC_005957.1
408	NC_003888.3
409	NC_003888.3
410	NC_003888.3
411	NC_005957.1
412	NC_003888.3
413	NC_005957.1
414	NC_003888.3
415	NC_003888.3
416	NC_003888.3
417	NC_003888.3
418	NC_005957.1
419	NC_005957.1
420	NC_003888.3
421	NC_003888.3
422	NC_005957.1
423	NC_003888.3
424	NC_003888.3
425	NC_003888.3
426	NC_003888.3
427	NC_003888.3
428	NC_005957.1
429	NC_003888.3
430	NC_005957.1
431	NC_003888.3
432	NC_003888.3
433	NC_003888.3
434	NC_005957.1
435	NC_005957.1
436	NC_003888.3
437	NC_005957.1
438	NC_005957.1
439	NC_003888.3
440	NC_003888.3
441	NC_003888.3
442	NC_003888.3
443	NC_003888.3
444	NC_003888.3
445	NC_005957.1
446	NC_003888.3
447	NC_003888.3
448	NC_005957.1
449	NC_005957.1
450	NC_003888.3
451	NC_005957.1
452	NC_003888.3
453	NC_005957.1
454	NC_003888.3
455	NC_003888.3
456	NC_003888.3
457	NC_003888.3
458	NC_005957.1
459	NC_003888.3
460	NC_003888.3
461	NC_005957.1
462	NC_003888.3
463	NC_003888.3
464	NC_003888.3
465	NC_003888.3
466	NC_005957.1
467	NC_005957.1
468	NC_005957.1
469	NC_005957.1
470	NC_005957.1
471	NC_005957.1
472	NC_005957.1
473	NC_005957.1
474	NC_003888.3
475	NC_003888.3
476	NC_003888.3
477	NC_003888.3
478	NC_005957.1
479	NC_003888.3
480	NC_003888.3
481	NC_003888.3
482	NC_003888.3
483	NC_003888.3
484	NC_005957.1
485	NC_005957.1
486	NC_003888.3
487	NC_005957.1
488	NC_003888.3
489	NC_005957.1
490	NC_003888.3
491	NC_005957.1
492	NC_003888.3
493	NC_003888.3
494	NC_005957.1
495	NC_003888.3
496	NC_003888.3
497	NC_005957.1
498	NC_005957.1
499	NC_003888.3
500	NC_005957.1
501	NC_003888.3
502	NC_003888.3
503	NC_003888.3
504	NC_003888.3
505	NC_005957.1
506	NC_003888.3
507	NC_003888.3
508	NC_003888.3
509	NC_003888.3
510	NC_005957.1
511	NC_003888.3
512	NC_003888.3
513	NC_005957.1
514	NC_005957.1
515	NC_003888.3
516	NC_003888.3
517	NC_005957.1
518	NC_003888.3
519	NC_005957.1
520	NC_003888.3
521	NC_003888.3
522	NC_003888.3
523	NC_003888.3
524	NC_005957.1
525	NC_003888.3
526	NC_005957.1
527	NC_003888.3
528	NC_003888.3
529	NC_003888.3
530	NC_003888.3
531	NC_005957.1
532	NC_003888.3
533	NC_003888.3
534	NC_003888.3
535	NC_005957.1
536	NC_005957.1
537	NC_003888.3
538	NC_003888.3
539	NC_005957.1
540	NC_003888.3
541	NC_005957.1
542	NC_005957.1
543	NC_003888.3
544	NC_005957.1
545	NC_003888.3
546	NC_003888.3
547	NC_003888.3
548	NC_005957.1
549	NC_005957.1
550	NC_005957.1
551	NC_005957.1
552	NC_003888.3
553	NC_005957.1
554	NC_005957.1
555	NC_003888.3
556	NC_005957.1
557	NC_005957.1
558	NC_005957.1
559	NC_003888.3
560	NC_003888.3
561	NC_003888.3
562	NC_005957.1
563	NC_005957.1
564	NC_005957.1
565	NC_005957.1
566	NC_003888.3
567	NC_003888.3
568	NC_005957.1
569	NC_003888.3
570	NC_005957.1
571	NC_003888.3
572	NC_005957.1
573	NC_003888.3
574	NC_005957.1
575	NC_003888.3
576	NC_005957.1
577	NC_005957.1
578	NC_003888.3
579	NC_003888.3
580	NC_003888.3
581	NC_003888.3
582	NC_005957.1
583	NC_005957.1
584	NC_003888.3
585	NC_003888.3
586	NC_003888.3
587	NC_003888.3
588	NC_003888.3
589	NC_003888.3
590	NC_003888.3
591	NC_003888.3
592	NC_003888.3
593	NC_005957.1
594	NC_003888.3
595	NC_005957.1
596	NC_005957.1
597	NC_003888.3
598	NC_005957.1
599	NC_003888.3
600	NC_003888.3
601	NC_003888.3
602	NC_003888.3
603	NC_005957.1
604	NC_005957.1
605	NC_005957.1
606	NC_003888.3
607	NC_003888.3
608	NC_003888.3
609	NC_005957.1
610	NC_005957.1
611	NC_003888.3
612	NC_005957.1
613	NC_005957.1
614	NC_005957.1
615	NC_005957.1
616	NC_005957.1
617	NC_003888.3
618	NC_003888.3
619	NC_003888.3
620	NC_003888.3
621	NC_005957.1
622	NC_005957.1
623	NC_003888.3
624	NC_005957.1
625	NC_003888.3
626	NC_003888.3
627	NC_005957.1
628	NC_005957.1
629	NC_003888.3
630	NC_003888.3
631	NC_003888.3
632	NC_003888.3
633	NC_003888.3
634	NC_003888.3
635	NC_003888.3
636	NC_005957.1
637	NC_003888.3
638	NC_003888.3
639	NC_005957.1
640	NC_003888.3
641	NC_003888.3
642	NC_005957.1
643	NC_003888.3
644	NC_003888.3
645	NC_003888.3
646	NC_003888.3
647	NC_003888.3
648	NC_003888.3
649	NC_003888.3
650	NC_003888.3
651	NC_005957.1
652	NC_003888.3
653	NC_003888.3
654	NC_005957.1
655	NC_003888.3
656	NC_005957.1
657	NC_005957.1
658	NC_005957.1
659	NC_003888.3
660	NC_003888.3
661	NC_005957.1
662	NC_005957.1
663	NC_003888.3
664	NC_003888.3
665	NC_005957.1
666	NC_005957.1
667	NC_005957.1
668	NC_005957.1
669	NC_005957.1
670	NC_005957.1
671	NC_003888.3
672	NC_003888.3
673	NC_003888.3
674	NC_003888.3
675	NC_003888.3
676	NC_005957.1
677	NC_003888.3
678	NC_005957.1
679	NC_005957.1
680	NC_003888.3
681	NC_005957.1
682	NC_003888.3
683	NC_003888.3
684	NC_003888.3
685	NC_005957.1
686	NC_003888.3
687	NC_003888.3
688	NC_003888.3
689	NC_003888.3
690	NC_005957.1
691	NC_003888.3
692	NC_003888.3
693	NC_003888.3
694	NC_003888.3
695	NC_003888.3
696	NC_005957.1
697	NC_003888.3
698	NC_005957.1
699	NC_003888.3
700	NC_005957.1
701	NC_003888.3
702	NC_005957.1
703	NC_003888.3
704	NC_005957.1
705	NC_005957.1
706	NC_003888.3
707	NC_003888.3
708	NC_005957.1
709	NC_005957.1
710	NC_003888.3
711	NC_003888.3
712	NC_003888.3
713	NC_005957.1
714	NC_005957.1
715	NC_003888.3
716	NC_005957.1
717	NC_005957.1
718	NC_005957.1
719	NC_005957.1
720	NC_003888.3
721	NC_003888.3
722	NC_003888.3
723	NC_003888.3
724	NC_003888.3
725	NC_003888.3
726	NC_003888.3
727	NC_003888.3
728	NC_003888.3
729	NC_003888.3
730	NC_003888.3
731	NC_003888.3
732	NC_003888.3
733	NC_003888.3
734	NC_003888.3
735	NC_005957.1
736	NC_003888.3
737	NC_005957.1
738	NC_003888.3
739	NC_003888.3
740	NC_003888.3
741	NC_003888.3
742	NC_005957.1
743	NC_003888.3
744	NC_003888.3
745	NC_005957.1
746	NC_003888.3
747	NC_003888.3
748	NC_003888.3
749	NC_003888.3
750	NC_003888.3
751	NC_005957.1
752	NC_003888.3
753	NC_005957.1
754	NC_005957.1
755	NC_005957.1
756	NC_005957.1
757	NC_003888.3
758	NC_003888.3
759	NC_005957.1
760	NC_003888.3
761	NC_005957.1
762	NC_005957.1
763	NC_003888.3
764	NC_003888.3
765	NC_003888.3
766	NC_005957.1
767	NC_005957.1
768	NC_003888.3
769	NC_005957.1
770	NC_003888.3
771	NC_003888.3
772	NC_005957.1
773	NC_003888.3
774	NC_005957.1
775	NC_003888.3
776	NC_003888.3
777	NC_003888.3
778	NC_005957.1
779	NC_003888.3
780	NC_003888.3
781	NC_003888.3
782	NC_003888.3
783	NC_003888.3
784	NC_003888.3
785	NC_003888.3
786	NC_003888.3
787	NC_003888.3
788	NC_005957.1
789	NC_003888.3
790	NC_003888.3
791	NC_003888.3
792	NC_003888.3
793	NC_003888.3
794	NC_003888.3
795	NC_003888.3
796	NC_003888.3
797	NC_005957.1
798	NC_005957.1
799	NC_003888.3
800	NC_005957.1
801	NC_005957.1
802	NC_003888.3
803	NC_003888.3
804	NC_003888.3
805	NC_003888.3
806	NC_003888.3
807	NC_005957.1
808	NC_003888.3
809	NC_005957.1
810	NC_005957.1
811	NC_003888.3
812	NC_003888.3
813	NC_003888.3
814	NC_005957.1
815	NC_005957.1
816	NC_003888.3
817	NC_003888.3
818	NC_003888.3
819	NC_003888.3
820	NC_005957.1
821	NC_003888.3
822	NC_003888.3
823	NC_003888.3
824	NC_003888.3
825	NC_005957.1
826	NC_003888.3
827	NC_005957.1
828	NC_003888.3
829	NC_003888.3
830	NC_003888.3
831	NC_003888.3
832	NC_003888.3
833	NC_005957.1
834	NC_005957.1
835	NC_003888.3
836	NC_005957.1
837	NC_003888.3
838	NC_003888.3
839	NC_003888.3
840	NC_003888.3
841	NC_003888.3
842	NC_003888.3
843	NC_003888.3
844	NC_003888.3
845	NC_003888.3
846	NC_003888.3
847	NC_003888.3
848	NC_003888.3
849	NC_003888.3
850	NC_005957.1
851	NC_005957.1
852	NC_005957.1
853	NC_005957.1
854	NC_003888.3
855	NC_005957.1
856	NC_005957.1
857	NC_003888.3
858	NC_003888.3
859	NC_005957.1
860	NC_005957.1
861	NC_003888.3
862	NC_005957.1
863	NC_003888.3
864	NC_005957.1
865	NC_005957.1
866	NC_005957.1
867	NC_003888.3
868	NC_005957.1
869	NC_005957.1
870	NC_003888.3
871	NC_005957.1
872	NC_003888.3
873	NC_005957.1
874	NC_003888.3
875	NC_003888.3
876	NC_003888.3
877	NC_003888.3
878	NC_005957.1
879	NC_003888.3
880	NC_003888.3
881	NC_003888.3
882	NC_003888.3
883	NC_005957.1
884	NC_005957.1
885	NC_005957.1
886	NC_005957.1
887	NC_003888.3
888	NC_003888.3
889	NC_005957.1
890	NC_003888.3
891	NC_005957.1
892	NC_003888.3
893	NC_003888.3
894	NC_005957.1
895	NC_005957.1
896	NC_005957.1
897	NC_005957.1
898	NC_003888.3
899	NC_003888.3
900	NC_005957.1
901	NC_003888.3
902	NC_005957.1
903	NC_005957.1
904	NC_005957.1
905	NC_005957.1
906	NC_003888.3
907	NC_005957.1
908	NC_005957.1
909	NC_005957.1
910	NC_005957.1
911	NC_003888.3
912	NC_003888.3
913	NC_003888.3
914	NC_003888.3
915	NC_005957.1
916	NC_003888.3
917	NC_005957.1
918	NC_003888.3
919	NC_003888.3
920	NC_005957.1
921	NC_003888.3
922	NC_003888.3
923	NC_005957.1
924	NC_003888.3
925	NC_005957.1
926	NC_005957.1
927	NC_005957.1
928	NC_005957.1
929	NC_003888.3
930	NC_003888.3
931	NC_003888.3
932	NC_003888.3
933	NC_003888.3
934	NC_003888.3
935	NC_005957.1
936	NC_005957.1
937	NC_003888.3
938	NC_003888.3
939	NC_005957.1
940	NC_005957.1
941	NC_003888.3
942	NC_005957.1
943	NC_005957.1
944	NC_003888.3
945	NC_003888.3
946	NC_003888.3
947	NC_003888.3
948	NC_003888.3
949	NC_003888.3
950	NC_005957.1
951	NC_003888.3
952	NC_003888.3
953	NC_003888.3
954	NC_003888.3
955	NC_005957.1
956	NC_003888.3
957	NC_005957.1
958	NC_003888.3
959	NC_003888.3
960	NC_003888.3
961	NC_005957.1
962	NC_003888.3
963	NC_003888.3
964	NC_005957.1
965	NC_003888.3
966	NC_003888.3
967	NC_003888.3
968	NC_003888.3
969	NC_003888.3
970	NC_003888.3
971	NC_003888.3
972	NC_005957.1
973	NC_003888.3
974	NC_003888.3
975	NC_003888.3
976	NC_003888.3
977	NC_003888.3
978	NC_005957.1
979	NC_003888.3
980	NC_003888.3
981	NC_003888.3
982	NC_003888.3
983	NC_003888.3
984	NC_005957.1
985	NC_005957.1
986	NC_003888.3
987	NC_005957.1
988	NC_003888.3
989	NC_003888.3
990	NC_005957.1
991	NC_003888.3
992	NC_005957.1
993	NC_003888.3
994	NC_005957.1
995	NC_005957.1
996	NC_005957.1
997	NC_003888.3
998	NC_005957.1
999	NC_003888.3
1000	NC_003888.3
1001	NC_005957.1
1002	NC_003888.3
1003	NC_003888.3
1004	NC_003888.3
1005	NC_005957.1
1006	NC_005957.1
1007	NC_003888.3
1008	NC_005957.1
1009	NC_003888.3
1010	NC_003888.3
1011	NC_005957.1
1012	NC_003888.3
1013	NC_003888.3
1014	NC_003888.3
1015	NC_003888.3
1016	NC_003888.3
1017	NC_003888.3
1018	NC_005957.1
1019	NC_003888.3
1020	NC_003888.3
1021	NC_003888.3
1022	NC_003888.3
1023	NC_003888.3
1024	NC_003888.3
1025	NC_005957.1
1026	NC_003888.3
1027	NC_003888.3
1028	NC_003888.3
1029	NC_005957.1
1030	NC_005957.1
1031	NC_005957.1
1032	NC_003888.3
1033	NC_005957.1
1034	NC_005957.1
1035	NC_005957.1
1036	NC_003888.3
1037	NC_003888.3
1038	NC_003888.3
1039	NC_003888.3
1040	NC_005957.1
1041	NC_003888.3
1042	NC_003888.3
1043	NC_003888.3
1044	NC_003888.3
1045	NC_003888.3
1046	NC_003888.3
1047	NC_003888.3
1048	NC_003888.3
1049	NC_005957.1
1050	NC_003888.3
1051	NC_005957.1
1052	NC_003888.3
1053	NC_003888.3
1054	NC_003888.3
1055	NC_003888.3
1056	NC_005957.1
1057	NC_005957.1
1058	NC_005957.1
1059	NC_003888.3
1060	NC_003888.3
1061	NC_003888.3
1062	NC_003888.3
1063	NC_005957.1
1064	NC_003888.3
1065	NC_005957.1
1066	NC_003888.3
1067	NC_005957.1
1068	NC_003888.3
1069	NC_003888.3
1070	NC_005957.1
1071	NC_003888.3
1072	NC_003888.3
1073	NC_005957.1
1074	NC_005957.1
1075	NC_005957.1
1076	NC_003888.3
1077	NC_003888.3
1078	NC_005957.1
1079	NC_003888.3
1080	NC_005957.1
1081	NC_003888.3
1082	NC_005957.1
1083	NC_003888.3
1084	NC_003888.3
1085	NC_005957.1
1086	NC_005957.1
1087	NC_003888.3
1088	NC_003888.3
1089	NC_003888.3
1090	NC_003888.3
1091	NC_003888.3
1092	NC_005957.1
1093	NC_005957.1
1094	NC_003888.3
1095	NC_003888.3
1096	NC_003888.3
1097	NC_003888.3
1098	NC_003888.3
1099	NC_005957.1
1100	NC_003888.3
1101	NC_003888.3
1102	NC_003888.3
1103	NC_005957.1
1104	NC_003888.3
1105	NC_005957.1
1106	NC_003888.3
1107	NC_003888.3
1108	NC_003888.3
1109	NC_003888.3
1110	NC_003888.3
1111	NC_005957.1
1112	NC_005957.1
1113	NC_003888.3
1114	NC_005957.1
1115	NC_005957.1
1116	NC_003888.3
1117	NC_005957.1
1118	NC_003888.3
1119	NC_005957.1
1120	NC_005957.1
1121	NC_003888.3
1122	NC_003888.3
1123	NC_005957.1
1124	NC_005957.1
1125	NC_003888.3
1126	NC_003888.3
1127	NC_005957.1
1128	NC_003888.3
1129	NC_005957.1
1130	NC_003888.3
1131	NC_005957.1
1132	NC_003888.3
1133	NC_003888.3
1134	NC_005957.1
1135	NC_003888.3
1136	NC_003888.3
1137	NC_005957.1
1138	NC_003888.3
1139	NC_003888.3
1140	NC_005957.1
1141	NC_003888.3
1142	NC_003888.3
1143	NC_003888.3
1144	NC_003888.3
1145	NC_003888.3
1146	NC_003888.3
1147	NC_005957.1
1148	NC_005957.1
1149	NC_003888.3
1150	NC_003888.3
1151	NC_005957.1
1152	NC_003888.3
1153	NC_003888.3
1154	NC_003888.3
1155	NC_005957.1
1156	NC_003888.3
1157	NC_003888.3
1158	NC_005957.1
1159	NC_005957.1
1160	NC_003888.3
1161	NC_005957.1
1162	NC_003888.3
1163	NC_005957.1
1164	NC_003888.3
1165	NC_003888.3
1166	NC_003888.3
1167	NC_005957.1
1168	NC_005957.1
1169	NC_005957.1
1170	NC_003888.3
1171	NC_003888.3
1172	NC_005957.1
1173	NC_003888.3
1174	NC_003888.3
1175	NC_003888.3
1176	NC_003888.3
1177	NC_003888.3
1178	NC_003888.3
1179	NC_005957.1
1180	NC_003888.3
1181	NC_003888.3
1182	NC_003888.3
1183	NC_003888.3
1184	NC_003888.3
1185	NC_003888.3
1186	NC_003888.3
1187	NC_003888.3
1188	NC_005957.1
1189	NC_003888.3
1190	NC_005957.1
1191	NC_005957.1
1192	NC_003888.3
1193	NC_003888.3
1194	NC_003888.3
1195	NC_005957.1
1196	NC_003888.3
1197	NC_005957.1
1198	NC_003888.3
1199	NC_003888.3
1200	NC_003888.3
1201	NC_003888.3
1202	NC_005957.1
1203	NC_003888.3
1204	NC_003888.3
1205	NC_003888.3
1206	NC_003888.3
1207	NC_005957.1
1208	NC_003888.3
1209	NC_003888.3
1210	NC_003888.3
1211	NC_005957.1
1212	NC_003888.3
1213	NC_003888.3
1214	NC_005957.1
1215	NC_003888.3
1216	NC_005957.1
1217	NC_003888.3
1218	NC_003888.3
1219	NC_003888.3
1220	NC_003888.3
1221	NC_005957.1
1222	NC_003888.3
1223	NC_003888.3
1224	NC_005957.1
1225	NC_005957.1
1226	NC_003888.3
1227	NC_003888.3
1228	NC_003888.3
1229	NC_005957.1
1230	NC_003888.3
1231	NC_003888.3
1232	NC_003888.3
1233	NC_003888.3
1234	NC_005957.1
1235	NC_003888.3
1236	NC_003888.3
1237	NC_003888.3
1238	NC_003888.3
1239	NC_003888.3
1240	NC_003888.3
1241	NC_005957.1
1242	NC_003888.3
1243	NC_005957.1
1244	NC_005957.1
1245	NC_003888.3
1246	NC_003888.3
1247	NC_005957.1
1248	NC_005957.1
1249	NC_003888.3
1250	NC_005957.1
1251	NC_003888.3
1252	NC_003888.3
1253	NC_005957.1
1254	NC_005957.1
1255	NC_003888.3
1256	NC_003888.3
1257	NC_003888.3
1258	NC_005957.1
1259	NC_005957.1
1260	NC_005957.1
1261	NC_005957.1
1262	NC_005957.1
1263	NC_003888.3
1264	NC_005957.1
1265	NC_005957.1
1266	NC_005957.1
1267	NC_005957.1
1268	NC_003888.3
1269	NC_005957.1
1270	NC_003888.3
1271	NC_003888.3
1272	NC_005957.1
1273	NC_003888.3
1274	NC_003888.3
1275	NC_003888.3
1276	NC_005957.1
1277	NC_005957.1
1278	NC_003888.3
1279	NC_005957.1
1280	NC_005957.1
1281	NC_005957.1
1282	NC_003888.3
1283	NC_003888.3
1284	NC_003888.3
1285	NC_005957.1
1286	NC_003888.3
1287	NC_005957.1
1288	NC_005957.1
1289	NC_005957.1
1290	NC_003888.3
1291	NC_003888.3
1292	NC_003888.3
1293	NC_005957.1
1294	NC_003888.3
1295	NC_003888.3
1296	NC_005957.1
1297	NC_005957.1
1298	NC_005957.1
1299	NC_005957.1
1300	NC_005957.1
1301	NC_003888.3
1302	NC_003888.3
1303	NC_003888.3
1304	NC_005957.1
1305	NC_003888.3
1306	NC_005957.1
1307	NC_005957.1
1308	NC_003888.3
1309	NC_003888.3
1310	NC_005957.1
1311	NC_003888.3
1312	NC_003888.3
1313	NC_005957.1
1314	NC_003888.3
1315	NC_003888.3
1316	NC_003888.3
1317	NC_003888.3
1318	NC_005957.1
1319	NC_003888.3
1320	NC_005957.1
1321	NC_003888.3
1322	NC_003888.3
1323	NC_005957.1
1324	NC_003888.3
1325	NC_003888.3
1326	NC_005957.1
1327	NC_003888.3
1328	NC_003888.3
1329	NC_005957.1
1330	NC_003888.3
1331	NC_005957.1
1332	NC_003888.3
1333	NC_003888.3
1334	NC_003888.3
1335	NC_003888.3
1336	NC_003888.3
1337	NC_005957.1
1338	NC_003888.3
1339	NC_003888.3
1340	NC_005957.1
1341	NC_003888.3
1342	NC_005957.1
1343	NC_003888.3
1344	NC_005957.1
1345	NC_003888.3
1346	NC_003888.3
1347	NC_003888.3
1348	NC_005957.1
1349	NC_003888.3
1350	NC_005957.1
1351	NC_005957.1
1352	NC_005957.1
1353	NC_003888.3
1354	NC_003888.3
1355	NC_005957.1
1356	NC_003888.3
1357	NC_003888.3
1358	NC_003888.3
1359	NC_005957.1
1360	NC_003888.3
1361	NC_005957.1
1362	NC_003888.3
1363	NC_003888.3
